os,cpu,gpu,ram,kernel,driver,cpuscheduler
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,AMD Radeon RX 6900 XT (RADV NAVI21),32764436,7.0.9-arch2-1,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
184.007,5.43458,29.6717,0,98,76,76,2479,1000,4.95468,271,6.0023,0.000106812,0,4446,8554677194
184.05,5.43331,29.6717,0,98,76,76,2479,1000,4.95468,271,6.0023,0.000106812,0,4446,8658781916
181.432,5.51171,29.6717,0,98,76,76,2479,1000,4.95468,271,6.0023,0.000106812,0,4446,8763175850
220.422,4.53676,29.6717,0,98,76,76,2479,1000,4.95468,271,6.0023,0.000106812,0,4446,8867256266
184.735,5.41315,29.6717,0,98,76,76,2479,1000,4.95468,271,6.0023,0.000106812,0,4446,8971342924
184.509,5.41979,29.3601,0,98,76,76,2477,1000,4.95468,271,5.99064,0.000106812,0,4441,9075422478
182.705,5.4733,29.3601,0,98,76,76,2477,1000,4.95468,271,5.99064,0.000106812,0,4441,9179576452
234.179,4.27024,29.3601,0,98,76,76,2477,1000,4.95468,271,5.99064,0.000106812,0,4441,9283668641
206.958,4.83189,29.3601,0,98,76,76,2477,1000,4.95468,271,5.99064,0.000106812,0,4441,9387759005
178.037,5.61682,29.8137,0,98,76,76,2487,1000,4.95468,271,5.98197,0.000106812,0,4441,9491849090
175.151,5.70936,29.8137,0,98,76,76,2487,1000,4.95468,271,5.98197,0.000106812,0,4441,9595971454
204.466,4.8908,29.8137,0,98,76,76,2487,1000,4.95468,271,5.98197,0.000106812,0,4441,9700050258
192.864,5.185,29.8137,0,98,76,76,2487,1000,4.95468,271,5.98197,0.000106812,0,4441,9804129792
188.039,5.31805,29.8137,0,98,76,76,2487,1000,4.95468,271,5.98197,0.000106812,0,4441,9908365850
177.468,5.63482,30.6072,0,98,76,76,2486,1000,4.95515,271,5.96045,0.000106812,0,4465,10012443310
193.204,5.17588,30.6072,0,98,76,76,2486,1000,4.95515,271,5.96045,0.000106812,0,4465,10116519729
174.624,5.72659,30.6072,0,98,76,76,2486,1000,4.95515,271,5.96045,0.000106812,0,4465,10220602429
203.121,4.92318,30.6072,0,98,76,76,2486,1000,4.95515,271,5.96045,0.000106812,0,4465,10324685310
189.637,5.27323,30.6072,0,98,76,76,2486,1000,4.95515,271,5.96045,0.000106812,0,4465,10428936687
182.466,5.48046,29.6992,0,98,76,76,2485,1000,4.95542,271,5.96069,0.000106812,0,4458,10533018926
188.099,5.31636,29.6992,0,98,76,76,2485,1000,4.95542,271,5.96069,0.000106812,0,4458,10637104622
187.951,5.32053,29.6992,0,98,76,76,2485,1000,4.95542,271,5.96069,0.000106812,0,4458,10741185449
218.236,4.5822,29.6992,0,98,76,76,2485,1000,4.95542,271,5.96069,0.000106812,0,4458,10845267428
175.564,5.69594,29.6992,0,98,76,76,2485,1000,4.95542,271,5.96069,0.000106812,0,4458,10949348967
181.488,5.51001,29.5828,0,99,76,76,2492,1000,4.95468,271,5.96095,0.000106812,0,4441,11053616163
184.979,5.40601,29.5828,0,99,76,76,2492,1000,4.95468,271,5.96095,0.000106812,0,4441,11157696349
156.588,6.38619,29.5828,0,99,76,76,2492,1000,4.95468,271,5.96095,0.000106812,0,4441,11261777195
